title,email,state,searchString,website,phoneUnformatted,address
Dent Elitium Esenyurt,iletisim@dentelitium.com.tr; kvkk@elitiumdis.com,İstanbul,diş hekimleri,https://dentelitium.com.tr/,902124500110.0,"İncirtepe, Doğan Araslı Blv. No:68/A, 34510 Esenyurt/İstanbul, Türkiye"
Özel Gürpınar Ağız ve Diş Sağlığı Polikliniği,,İstanbul,diş hekimleri,http://www.gurpinardent.com/,902128806697.0,"Adnan Kahveci, İnönü Cd. 5A D:2, 34528 Beylikdüzü/İstanbul, Türkiye"
Özel Reyhan Ağız ve Diş Sağlığı Polikliniği,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com; info@reyhandentalklinik.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,İstanbul,diş hekimleri,https://www.reyhandentalklinik.com/,905376436455.0,"Cumhuriyet, 34520 Beylikdüzü/İstanbul, Türkiye"
"Dt. İsmail Tunç, Diş Hekimi",iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ismail-tunc-2/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=126388&utm_content=website,,"Acıbadem Mah. Acıbadem Cad. Pembe Köşk Apt. No: 216/1A blokD:3, 34660 İstanbul, Türkiye"
3D Klinik Ağız ve Diş Sağlığı Polikliniği,,İstanbul,diş hekimleri,https://www.3dklinik.com.tr/,905425346136.0,"Kavaklı, Mustafa Kemal Cd. NO: 39A, 34084 Beylikdüzü/İstanbul, Türkiye"
Diş Hekimi Furkan Bayrakcı,,İstanbul,diş hekimleri,http://www.drfurkanbayrakci.com/,905316047010.0,"Barbaros Hayrettin Paşa, 1992. sk. Akros No:8 D:10G, 34522 Esenyurt/İstanbul, Türkiye"
T.C. Sağlık Bakanlığı Avcılar Ağız ve Diş Sağlığı Merkezi,alo191@saglik.gov.tr; istanbuladsm.3@saglik.gov.tr,İstanbul,diş hekimleri,https://avcilaradsm.saglik.gov.tr/,902124200832.0,"Cihangir, cihangir mahallesi kirazlı caddesi, Dokuz Gökler Sk. no:60/2, 34310 Avcılar/İstanbul, Türkiye"
"Dt. Anahita Bahar Pers, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/anahita-bahar-pers/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=269720&utm_content=website,908503338344.0,"Barış Mah. Enver Adakan Cad. westside 1 Sitesi :5/8, 34520 İstanbul, Türkiye"
Dr. Dt. Aydın Gümüşdal,iletisim@docplanner.com; user@domain.com.; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/aydin-gumusdal/agiz-dis-ve-cene-cerrahisi-dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=242856&utm_content=url_appointment,908503338344.0,"Cumhuriyet Mahallesi Nazım Hikmet Bulvarı, 1997. Sk. No:181/2, 34000 Esenyurt/İstanbul, Türkiye"
Diş Hekimi Ebru Çinar,,İstanbul,diş hekimleri,https://www.tikla.com.tr/dis-hekimi-ebru-cinar-muayenehanesi.html,,"Cumhuriyet, 34500 Büyükçekmece/İstanbul, Türkiye"
İstanbul Gelişim Üniversitesi Diş Hastanesi,info@gelisimdishastanesi.com,İstanbul,diş hekimleri,https://gelisimdishastanesi.com/,902128001121.0,"Cihangir, Petrol Ofisi Cd. No:3, 34310 Avcılar/İstanbul, Türkiye"
Su Klinik Ağız ve Diş Sağlığı Polikliniği,,İstanbul,diş hekimleri,https://instagram.com/suklinikdis?utm_medium=copy_link,902125430943.0,"Marmara, Hürriyet Blv No:132 D:1C, 34524 Beylikdüzü/İstanbul, Türkiye"
Dt. Özlemin Eriçyel,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,İstanbul,diş hekimleri,https://www.doktorsitesi.com/dt-ozlemin-ericyel/dis-hekimi/istanbul,908508115238.0,"Pınartepe Mah. Avrupa Cad. vista4 rezidans No: 83L, 34000 Büyükçekmece/İstanbul, Türkiye"
Özel Dört Yaprak Ağız ve Diş Sağlığı Polikliniği,info@dortyaprakclinic.com,İstanbul,diş hekimleri,http://www.dortyaprakclinic.com/,902128232230.0,"Kavaklı Mahallesi Yeşilyurt Cad. Azur Marmara E2 Blok No:42, 34520 Beylikdüzü/İstanbul, Türkiye"
"Dt. İdil Kızılırmak, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/idil-kizilirmak/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=164704&utm_content=website,,"Cumhuriyet, Cesaret Sk Kaya Milenium İş Merkezi Giriş Kat No : 1A, 34520 Büyükçekmece/İstanbul, Türkiye"
İstanbul Beykent Üniversitesi Diş Hekimliği Fakültesi,tunasazlikoglu@beykent.edu.tr; yusufkeskec@beykent.edu.tr; keremisik@beykent.edu.tr; gozdesen@beykent.edu.tr; alpabidinatesci@beykent.edu.tr; cerengulec@beykent.edu.tr; fatihseckin@beykent.edu.tr; gulayaltan@beykent.edu.tr; demetyenidede@beykent.edu.tr; satinalma.hastane@beykent.edu.tr; fatihozeken@beykent.edu.tr; ecemozturk@beykent.edu.tr; bulentkesim@beykent.edu.tr; handanyildirim@beykent.edu.tr; mehribekci@beykent.edu.tr; berkgergit@beykent.edu.tr; muhammeddincer@beykent.edu.tr; firdevssenel@beykent.edu.tr; emintoksoz@beykent.edu.tr; ercanergun@beykent.edu.tr; erhandursun@beykent.edu.tr; servetkesim@beykent.edu.tr; nidauzumcu@beykent.edu.tr; erdincsulukan@beykent.edu.tr; mukadderorhan@beykent.edu.tr; gulhanyildirim@beykent.edu.tr; emrekaraturgut@beykent.edu.tr; ecemnursalman@beykent.edu.tr,İstanbul,diş hekimleri,http://dis.beykent.edu.tr/,,"Cumhuriyet Mah. Turgut Özal Bulvarı Beykent Üniversitesi Büyükçekmece, Külliyesi, 34500 Büyükçekmece/İstanbul, Türkiye"
"Dt. İdil Kızılırmak, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/idil-kizilirmak/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=164704&utm_content=website,,"Yakuplu, Gulyapi, Hürriyet Blv Skyport Plaza No:1/27-49, 34524 Beylikdüzü/İstanbul, Türkiye"
GOLDEN SMILE (ALTIN GÜLÜŞLER) BEYLİKDÜZÜ,info@goldensmile.com.tr,İstanbul,diş hekimleri,http://www.goldensmile.com.tr/,902128727898.0,"Adnan Kahveci, Avrupa Cd. 108/57 D:58, 34528 Beylikdüzü/İstanbul, Türkiye"
Diş eti hastalıkları,,İstanbul,diş hekimleri,http://www.dentinfo.com.tr/galeri.html,905427843030.0,"Üniversite, Uran Cd. No: 10, 34320 Avcılar/İstanbul, Türkiye"
"Dt. Hümeyra Yılmaz, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/humeyra-yilmaz/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=267452&utm_content=website,,"Barış Mahallesi Enver Adakan Caddesi Peyami Safa Sokak No: 1, 9 İç Kapı: No:71 D:72, 34520 İstanbul, Türkiye"
Dt. Aylin Karadeniz,homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/aylin-karadeniz-2/dis-hekimi/beylikduzu?utm_source=google&utm_medium=gmb&utm_campaign=256714&utm_content=url_appointment,908503338344.0,"Barış Mahallesi Belediye Caddesi No:30B/82 Ginza Lavinya Sitesi, 34000 Beylikdüzü/İstanbul, Türkiye"
Diş hekimi Melike Nur Temiz Can,,İstanbul,diş hekimleri,https://www.dtmelikenurtemizcan.com/,905059983325.0,"Dereağzı, İnönü Cd. No:38/D, 34528 Beylikdüzü/İstanbul, Türkiye"
"Dt. Sıddık Sünbül, Diş Hekimi",iletisim@docplanner.com; homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/siddik-sunbul/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=124893&utm_content=website,,"Adnan Kahveci mahallesi Anadolu caddesi no:3 32, 2 iç kapı No:7, 34528 İstanbul, Türkiye"
"Dt. Ahmet Fehmi Bayraklı, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ahmet-fehmi-bayrakli/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=177350&utm_content=website,,"Tevfik Bey, Kirazlı Sk. No:11/1, 34295 Küçükçekmece/İstanbul, Türkiye"
"Dt. Mehmet Yiğit, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/mehmet-yigit-8/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=123124&utm_content=website,902125600388.0,"Ataköy 9. Kısım, Uğur Mumcu Bulvarı, A/11a, D:4, 34158 İstanbul, Türkiye"
Diş Hekimi Kadir Süzer,,İstanbul,diş hekimleri,https://www.dishekimi.com.tr/doktorlar/doktor/kadir-suzer,902126944151.0,"Merkez Mahallesi Reşit Paşa Cd. Altıntaş İş Merkezi, D:55/59, 34310 Avcılar/İstanbul, Türkiye"
Diş Hekimi Arzu Nas,,İstanbul,diş hekimleri,https://www.tubiba.com.tr/dis-hekimi-arzu-nas-114591.htm,902126304131.0,"Kazım Karabekir, Mevlana Cd. 18/A, 34203 Bağcılar/İstanbul, Türkiye"
Master Of Dent Dental clinic,info@masterofdentclinic.com,İstanbul,diş hekimleri,https://masterofdentclinic.com/,905079256632.0,"Yeşilyurt, Master of Dent, Yeşilyurt İstasyon Cd. No:22/A, 34149 Bakırköy/İstanbul, Türkiye"
Dentistiklal Ataköy & Nişantaşı,info@dentistiklal.com,İstanbul,diş hekimleri,http://www.dentistiklal.com/,902125600388.0,"Ataköy 7-8-9-10. Kısım, Uğur Mumcu Blv. Ataköy 9. Kısım A/11a D:4, 34158 Bakırköy/İstanbul, Türkiye"
Diş Hekimi L. Murat MERCAN | Estetik Ve Etik Diş Hekimliği | Gülüş Tasarımı | Smile Coach | Dental Consultant | Diş Tedavisi,info@mercanmurat.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,İstanbul,diş hekimleri,http://www.mercanmurat.com/,902129709090.0,"Ataköy 2-5-6., Medicana Hastanesi, Ataköy, Rauf Orbay Cd. No:2 D:1Z, 34158 Bakırköy/İstanbul, Türkiye"
Dr. Elçin Bedeloğlu Ağız ve Diş Sağlığı Polikliniği,,İstanbul,diş hekimleri,http://www.elcinbedeloglu.com/,902125802121.0,"Yeşilköy, Dört Kardeşler Sk. No:1, 34149 Bakırköy/İstanbul, Türkiye"
Özcan Diş Hekimliği - OZ Care Dental,klinik@ozcandishekimligi.com,İstanbul,diş hekimleri,https://ozcandishekimligi.com/,902126604242.0,"Kartaltepe Mah. İncirli Cad, İhsan Kalmaz Sk. No: 5, 34145 Bakırköy/İstanbul, Türkiye"
KAHYA KLİNİK / Diş Hekimi Gülsüm KAHYA,,İstanbul,diş hekimleri,http://wa.me/905459360576,905459360576.0,"Fişekhane Caddesi Türkçü Sokak No:16/2 Ferah Palas Apt B Blok Kat:4 Daire:10, 34141 Bakırköy, Türkiye"
Diş Hekimi Doç. Dr. Özge ÖZDAL ZİNCİR - ÖZDAL Dental Clinic,support@promo-themes.com; info@drozgeozdalzincir.com; ozgeozdalzincir@gmail.com,İstanbul,diş hekimleri,https://drozgeozdalzincir.com/,905013287675.0,"Zuhuratbaba, Corner Port Business Center, Yüce Tarla Cd. No:69 Kat:4 Daire:13, 34147 Bakırköy/İstanbul, Türkiye"
Dt. Diş Hekimi Volkan Arıkoğlu,volkan@volkanarikoglu.com,İstanbul,diş hekimleri,http://volkanarikoglu.com/,902125700749.0,"Zeytinlik Mah. Fişekhane Cad, Yakut Ar. Ümit Apt, 34140 Bakırköy/İstanbul, Türkiye"
Diş Hekimi Seçkin Özeralp (Dentelit),605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,İstanbul,diş hekimleri,http://dentelit.com/,902125554444.0,"İncirli Cd. Kıbrıs Sk. Yonca Ap. :9 D:2, 34144 Bakırköy/İstanbul, Türkiye"
Diş Hekimi Sertaç Kızılkaya İmplant ve Estetik Diş Kliniği İstanbul,info@drsertac.com,İstanbul,diş hekimleri,https://www.drsertac.com/,905493474347.0,"Cennet Mah, E-5 Yanyol No:108, 34290 Küçükçekmece/İstanbul, Türkiye"
"Dt. Ahmet Hamdi Sabırlı - Avcılar, Diş Hekimi",info@doredent.com,İstanbul,diş hekimleri,https://doredent.com/ahmet-hamdi-sabirli/,905512614212.0,"Merkez, Kıta Sk. No:4/B, 34310 Avcılar/İstanbul, Türkiye"
Çatalca Diş,info@catalcadis.com,İstanbul,diş hekimleri,https://catalcadis.com/,905527895530.0,"Ferhatpaşa Mah. Atatürk Cad, Tahta Köprü Sokağı No:16A, 34540 Çatalca/İstanbul, Türkiye"
"Dt. Mehmet Yavuz Arpacı, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/mehmet-yavuz-arpaci/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=255977&utm_content=website,905312560659.0,"Arnavutköy Merkez, Aybegüm Sk. no:1/A, 34275 Arnavutköy/İstanbul, Türkiye"
Dental Implant Clinic Thrace,bilgi@dentalimplanttrakya.com,İstanbul,diş hekimleri,http://www.dentalimplanttrakya.com/,902124000013.0,"Kaleiçi, Karadeniz Cd. No:14B, 34540 Çatalca/İstanbul, Türkiye"
ENFAL Ağız ve Diş Sağlığı Polikliniği,,İstanbul,diş hekimleri,http://www.enfaldis.com/,902125901020.0,"Necip Fazıl Kısakürek, Gazi Cd. 122 a, 34522 Esenyurt/İstanbul, Türkiye"
"Dt. Cahit Kesgin, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/cahit-kesgin/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=250919&utm_content=website,,"Merkez, Namık Kemal Cd. No:19A, 34310 Avcılar/İstanbul, Türkiye"
Koçak Ağız ve Diş Sağlığı Polikliniği,bilgi@kocakdent.com; info@kocakdent.com; iletisim@gulseminkocak.com,İstanbul,diş hekimleri,https://kocakdent.com/,905527129494.0,"Taşdelen, Sırrı Çelik Blv. No:4/A, 34788 Çekmeköy/İstanbul, Türkiye"
"Dt. Nurcan Durmuş Yörük, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/nurcan-yoruk-2/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=117346&utm_content=website,,"Barbaros Mah. Akzambak sk. Uphill Towers B Blok, K:4 D:21, 34746 İstanbul, Türkiye"
Ultradent-ist Ağız ve Diş Sağlığı Polikliniği,ali@novasta.com.tr; info@novasta.com.tr; info.ultradentist@gmail.com; info@ultradent-ist.com,İstanbul,diş hekimleri,http://www.ultradent-ist.com/,902165108520.0,"Yenidoğan, Bahçelievler Cd. ÇOLAKOĞLU APT 30G No:30G, 34791 Sancaktepe/İstanbul, Türkiye"
Diş Hekimi İbrahim Malgaz,,İstanbul,diş hekimleri,https://instagram.com/dtibrahimmalgaz?utm_medium=copy_link,905422181767.0,"İnönü, Havuz Sk. No:17/A, 34785 Sancaktepe/İstanbul, Türkiye"
Dt. Başak YALÇIN Diş Muayenehanesi,,İstanbul,diş hekimleri,http://www.basakyalcindent.com/,905545852023.0,"Sultançiftliği Mah Denizer sokak Parkverde Sitesi N 01. B1 Blok Ofis 7, 34794 Çekmeköy/İstanbul, Türkiye"
Dişçim İstanbul Diş Klinikleri,info@discimistanbul.com.tr.; İstanbulinfo@discimistanbul.com.tr; discimistanbul@gmail.com; info@discimistanbul.com.tr; u0130stanbulinfo@discimistanbul.com.tr,İstanbul,diş hekimleri,http://www.discimistanbul.com.tr/,,"Güngören, Turgut Özal Cd. No:73, 34788 Çekmeköy/İstanbul, Türkiye"
"Dt. Sevinç Karahanoğlu, Diş Hekimi",,İstanbul,diş hekimleri,https://www.sevinckarahanoglu.com/iletisim/,905336277869.0,"Altunizade, Altunizade Kavşağı No:3, 34662 Üsküdar/İstanbul, Türkiye"
Teras Ağız ve Diş Sağlığı Polikliniği-Zirkonyum Kaplama-Gülüş Tasarımı-İmplant - 3D Diş Tomografisi - Çekmeköy Diş Kliniği,,İstanbul,diş hekimleri,https://www.dentterrace.com/,905074156116.0,"Madenler, İdealist Kent Cd. No: 5 D:13, 34776 Ümraniye/İstanbul, Türkiye"
Diş Hekimi Protez Uzmanı Dr. Fidan AKALIN BERKER Ataşehir İstanbul,akadentklinik@gmail.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,İstanbul,diş hekimleri,http://www.fidanakalinberker.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16244354010603201340,902163808616.0,"Küçükbakkalköy, Dudullu Cd. Brandium Rezidans 23-25D R4 Blok Kat:3 Daire15, 34758 Ataşehir/İstanbul, Türkiye"
Özel Multidenta Ağız ve Diş Sağlığı Polikliniği,bilgi@multidenta.com.tr; melike@multidenta.com.tr; onur@multidenta.com.tr; esra@multidenta.com.tr; bekir@multidenta.com.tr,İstanbul,diş hekimleri,http://www.multidenta.com.tr/,902166215656.0,"İnönü, Ankara Cd No:57 D:1, 34785 Sancaktepe/İstanbul, Türkiye"
Diş Hekimi Sümeyra Bektaş,destek@dtsumeyrabektas.com,İstanbul,diş hekimleri,http://dtsumeyrabektas.com/,905393260350.0,"Mehmet Akif, Çetin Cd. No:8A, 34775 Ümraniye/İstanbul, Türkiye"
Diş Hekimi Eser Elemek & Zehra Elemek Muayenehanesi,,İstanbul,diş hekimleri,http://eserelemek.com/,902164170948.0,"Bostancı, Çınar Palas, Vukela Cd. No 15 Kat.1, 34744 Kadıköy/İstanbul, Türkiye"
"Diş Hekimi Öznur Özkan - Dişlerim ve Ben - Diş Kliniği - İmplant, Ortodonti, Kanal Tedavisi, Gülüş Tasarımı",,İstanbul,diş hekimleri,https://dislerimveben.com/,905373060493.0,"Gülbahar, Profilo AVM karşısı, Avni Dilligil Sk. No:13 D:1A, 34425 Şişli/İstanbul, Türkiye"
Diş Hekimi Yakup Tuna Çelik- Ataşehir | İmplant Tedavisi-Zirkonyum Kaplama-Gülüş Estetiği,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,İstanbul,diş hekimleri,https://www.doktorsitesi.com/dt-yakup-tuna-celik/dis-hekimi/istanbul,908504747857.0,"İçerenköy, Hakkı Ekşi Aprt, Prof. Dr. Necmettin Erbakan Cd No:89 D:2, 34750 Ataşehir/İstanbul, Türkiye"
Diş hekimi Mahmut Genç,,İstanbul,diş hekimleri,http://www.dtmahmutgenc.com/,905050456075.0,"Bahçelievler, Adnan Menderes Blv. Majesty Plaza kat 1 No 37/1, 34500 Pendik/İstanbul, Türkiye"
Diş Hekimi Melek Köseoğlu Usta-RisusDent,info@risusdent.com,İstanbul,diş hekimleri,https://risusdent.com/,905518416336.0,"Soğanlık Yeni, Millet Cd. No:45/B, 34880 Kartal/İstanbul, Türkiye"
Diş Hekimi Barış Taşkın.,,İstanbul,diş hekimleri,http://drbaristaskin.com/,905396719206.0,"Gümüşpınar, Gümüşpınar Mahallesi, Atatürk cad, Kuşburnu Sokaǧi No:2, 34880 Kartal, Türkiye"
Diş Hekimi Mustafa Öz,info@dtmustafaoz.com; ofisdent@gmail.com,İstanbul,diş hekimleri,http://www.dentofis.net/,902164422040.0,"Cevizli Mahallesi, Tugay Yolu Caddesi,, Ofisim İstanbul İş Merkezi B Blok Kat: 1 No:20/7, Maltepe, İstanbul, 34846 Maltepe/İstanbul, Türkiye"
"Dt. Anıl Doruk | Estetik Diş Hekimi, İmplant Tedavisi, Gülüş Tasarımı",dt@anildoruk.com,İstanbul,diş hekimleri,http://anildoruk.com/,905426462072.0,"Kozyatağı, Şemsettin Günaltay Cd. 50/4, 34742 Kadıköy/İstanbul, Türkiye"
Dentists Reyhan Arikan,info@reyhanarikan.com,İstanbul,diş hekimleri,http://www.reyhanarikan.com/,905332386841.0,"Fahrettin Kerim Gökay Caddesi Sevgili Apt. Kat: 2 No: 84/3, 34724 Kadıköy/İstanbul, Türkiye"
Baydent Oral and Dental Health,info@baydent.com.tr,İstanbul,diş hekimleri,https://www.baydent.com.tr/,902163909093.0,"Bahçelievler Mahallesi Aydınlıyolu Caddesi, Gülşen Sk. No:10/B, 34893 Pendik/İstanbul, Türkiye"
Diş Hekimi Korhan Sayar,iletisim@dishekimikorhansayar.com; mail@portotheme.com,İstanbul,diş hekimleri,https://dishekimikorhansayar.com/,905323116211.0,"Baglarbasi Mah. Feyzullah Cad 24B Basaran Pasaji No:11, 34844 Maltepe/İstanbul, Türkiye"
"Dr. Dt. Işıl Minoğlu Şaylan, Diş Hekimi",homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/isil-minoglu-saylan/dis-hekimi-periodontoloji/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=143834&utm_content=website,908503338344.0,"Maden, Kilyos Cd. No:147 K D:4, 34450 Sarıyer/İstanbul, Türkiye"
Dt. Melek Özgür Can,homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/melek-ozgur-can/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=262918&utm_content=url_appointment,,"2 mahallesi, vişne, Zekeriyaköy, Düğün Çiçeği Sk no:4, 34000 Sarıyer/İstanbul, Türkiye"
Özel MY Zekeriyaköy Ağız Ve Diş Sağlığı Polikliniği,info@myzekeriyakoydis.com,İstanbul,diş hekimleri,http://www.myzekeriyakoydis.com/,902122026410.0,"Zekeriyaköy, Çayır Güzeli Sk. No:4, 34450 Sarıyer/İstanbul, Türkiye"
Diş Hekimi Abdulselam ŞİMŞEK,,İstanbul,diş hekimleri,http://www.abdulselamsimsek.com.tr/,905435916630.0,"Arnavutköy Merkez, 34000 Avrupa/İstanbul, Türkiye"
Dt. Ahmet Öztürk,info@doktorsitesi.com; ik@doktorsitesi.com; kvkk@doktorsitesi.com,İstanbul,diş hekimleri,https://www.doktorsitesi.com/dt-ahmet-ozturk/dis-hekimi/istanbul,,"Merkez mah, Eski Edirne Cd. No:1338, 34275 Arnavutköy/İstanbul, Türkiye"
Dentvizyon Ağız ve Diş Sağlığı Polikliniği,info@dentvizyon.com,İstanbul,diş hekimleri,http://www.dentvizyon.com/,905422849966.0,"Zekeriyaköy, Kilyos Caddesi & Aksak Sokak. 3/3, 34450 Sarıyer/İstanbul, Türkiye"
Dental Care Ağız ve Diş Sağlığı Polikliniği,info@dentalcareklinik.com,İstanbul,diş hekimleri,http://www.dentalcareklinik.com/,902122025055.0,"Zekeriyaköy, Gümüşçüler Sok No:6/2, 34450 Sarıyer/İstanbul, Türkiye"
Dt. Uğur Şaylan,homepage-pro-banner@2x.webp,İstanbul,diş hekimleri,https://www.doktortakvimi.com/ugur-saylan/dis-hekimligi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=123525&utm_content=url_appointment,908503338344.0,"Maden, Kilyos Cd. No:153, 34000 Sarıyer/İstanbul, Türkiye"
FHM Dent Ağız ve Diş Sağlığı Polikliniği,,İstanbul,diş hekimleri,http://www.fhmdent.com/,902125970333.0,"Merkez Mah, Eski Edirne Cd. No: 1430 D:22, 34275 Arnavutköy/İstanbul, Türkiye"
Dent Nis İmplantoloji ve Estetik Diş Kliniği Nişantaşı (Dr.Abdulkadir Narin),,İstanbul,diş hekimleri,https://dentnis.com/,902122460903.0,"Meşrutiyet, Narin Apartmanı, Vali Konağı Cd. 167/4, 34363 Şişli/İstanbul, Türkiye"
